pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,requester,prev_pullreqs,requester_succ_rate
658652,libgit2,537,1326925443,1326925791,1326925792,5,5,10,1,6,1,60,34662,2,0,1,0.0,nulltoken,64,0.703125
658653,libgit2,536,1326822908,1326823264,1326823264,5,5,10,3,1,3,60,34660,6,0,7,0.0,nulltoken,63,0.6984126984126984
658655,libgit2,531,1326320055,1326753275,1326753275,7220,7220,10,7,6,48,52,34314,784,0,60,0.0,arrbee,9,0.5555555555555556
658657,libgit2,528,1325802030,1325810766,1325810766,145,145,9,3,1,3,51,34312,11,0,12,0.0,arrbee,8,0.5
658658,libgit2,527,1325788104,,1325800365,204,,9,1,2,5,51,34312,21,0,0,0.0,arrbee,7,0.5714285714285714
658663,libgit2,521,1325072970,1325709858,1325709858,10614,10614,9,4,4,21,44,33767,356,0,42,0.0,nulltoken,61,0.6885245901639344
658659,libgit2,526,1325705526,1325705699,1325705699,2,2,9,2,1,3,51,34178,10,0,9,0.0,nulltoken,62,0.6935483870967742
658661,libgit2,525,1325584383,1325600918,1325600918,275,275,9,1,1,1,50,34178,0,0,2,0.0,euler0,1,1.0
658662,libgit2,522,1325166613,1325491157,1325491157,5409,5409,9,8,5,16,52,33767,1340,0,37,0.0,drizzd,0,0
658669,libgit2,516,1324426260,,1325491036,17746,,8,4,13,111,51,33681,2474,0,131,0.0,arrbee,6,0.6666666666666666
659359,libgit2,520,1324991422,1324992732,1324992732,21,21,8,0,0,0,46,33767,0,0,0,0.0,antono,0,0
658666,libgit2,519,1324962084,1324965666,1324965666,59,59,8,1,1,1,46,33767,0,0,1,0.0,ingydotnet,0,0
658667,libgit2,517,1324496556,1324585744,1324585744,1486,1486,8,1,2,4,48,33681,108,0,31,0.0,nulltoken,60,0.6833333333333333
658671,libgit2,514,1324029468,1324423645,1324423645,6569,6569,8,1,1,1,47,33678,9,0,7,0.0,schu,51,0.7058823529411765
658670,libgit2,515,1324313543,,1324423551,1833,,8,1,8,2,51,33678,20,0,0,0.0,viking,0,0
658672,libgit2,513,1323995538,1324022761,1324022762,453,453,8,2,1,4,48,33628,44,0,10,0.0,carlosmn,80,0.675
658687,libgit2,496,1322250943,,1323907842,27614,,9,1,2,1,51,31936,0,0,0,0.0,kevsmith,0,0
658674,libgit2,510,1323865618,1323896141,1323896141,508,508,8,1,9,3,50,33553,196,0,29,0.0,nulltoken,58,0.6724137931034483
658673,libgit2,512,1323886091,1323886519,1323886519,7,7,8,1,0,1,50,33553,2,0,2,0.0,nulltoken,59,0.6779661016949152
658676,libgit2,507,1323015171,1323826391,1323826391,13520,13520,9,1,1,3,54,32716,73,0,19,0.0,nulltoken,57,0.6666666666666666
658675,libgit2,509,1323325730,1323825923,1323825923,8336,8336,9,1,0,47,52,32716,2876,0,144,0.0,arrbee,5,0.6
658688,libgit2,494,1322107128,,1323325255,20302,,9,4,6,70,50,31936,3960,0,0,0.0,arrbee,1,0.0
658286,libgit2,466,1319660614,,1322927865,54394,,5,4,11,9,45,31249,626,0,0,0.0,carlosmn,76,0.6710526315789473
658677,libgit2,506,1322719085,1322719463,1322719463,6,6,9,1,1,1,54,32716,4,0,2,0.0,nulltoken,56,0.6607142857142857
658678,libgit2,504,1322684480,1322685210,1322685210,12,12,9,1,0,5,55,32712,123,0,33,0.0,arrbee,4,0.5
658679,libgit2,503,1322610595,1322676155,1322676155,1092,1092,9,3,8,7,54,32669,176,0,15,0.0,arrbee,3,0.3333333333333333
658680,libgit2,500,1322558188,1322559459,1322559459,21,21,9,2,1,3,56,32642,22,0,17,0.0,schu,50,0.7
658681,libgit2,499,1322458624,1322555992,1322555992,1622,1622,9,3,5,9,57,32006,800,0,9,0.0,arrbee,2,0.0
658682,libgit2,498,1322291213,1322498810,1322498810,3459,3459,9,8,1,88,52,32006,3533,0,117,0.0,vmg,2,1.0
658683,libgit2,497,1322265912,1322281895,1322281895,266,266,9,2,0,4,53,31936,75,0,16,0.0,carlosmn,79,0.6708860759493671
658315,libgit2,491,1321886753,1322281810,1322281810,6584,6584,8,4,1,6,51,31788,62,0,17,0.0,schu,49,0.6938775510204082
658690,libgit2,493,1321939217,1321940179,1321940179,16,16,9,2,1,2,50,31928,0,0,3,0.0,euler0,0,0
658692,libgit2,492,1321901975,1321920743,1321920744,312,312,8,7,0,14,52,31788,203,0,18,0.0,carlosmn,78,0.6666666666666666
658310,libgit2,488,1321568488,,1321919691,5853,,8,1,4,16,47,31601,312,0,0,0.0,arrbee,0,0
658317,libgit2,485,1321473303,,1321918701,7423,,6,1,6,3,55,31601,271,0,0,0.0,leto,2,1.0
658306,libgit2,489,1321605966,1321918664,1321918664,5211,5211,8,1,1,1,46,31788,0,0,1,0.0,lht,0,0
658301,libgit2,483,1321468037,,1321586479,1974,,6,1,8,7,55,31601,6,0,0,0.0,apmasell,0,0
658289,libgit2,471,1319976541,,1321573225,26611,,5,1,3,3,51,31331,224,0,0,0.0,schu,47,0.7021276595744681
659364,libgit2,486,1321483422,1321500929,1321500929,291,291,7,0,0,0,54,31601,0,0,0,0.0,petdance,0,0
658313,libgit2,484,1321469046,1321469139,1321469139,1,1,6,2,1,3,56,31601,6,0,9,0.0,brodie,4,1.0
659365,libgit2,482,1321464168,1321468451,1321468451,71,71,6,0,0,0,54,31601,0,0,0,0.0,leto,1,1.0
658280,libgit2,461,1318881654,,1321286513,40020,,6,5,1,12,43,30336,89,0,14,0.0,schu,44,0.7045454545454546
658303,libgit2,475,1320691995,1320692653,1320692653,10,10,5,3,4,10,58,31523,87,0,28,0.0,carlosmn,77,0.6623376623376623
658295,libgit2,473,1320629001,1320672469,1320672469,724,724,5,5,2,5,59,31331,11,0,4,0.0,drafnel,0,0
658291,libgit2,470,1319975938,1320672322,1320672322,11606,11606,5,1,0,1,51,31331,6,0,3,0.0,schu,46,0.6956521739130435
658298,libgit2,472,1320542640,1320665892,1320665892,2054,2054,5,6,3,22,56,31331,2293,0,8,0.0,vmg,1,1.0
658777,libgit2,367,1313247359,,1320575616,122077,,16,4,2,16,60,29802,788,0,0,0.0,schu,32,0.71875
658287,libgit2,468,1319914371,1319915196,1319915196,13,13,5,3,1,12,51,31322,75,0,17,0.0,nulltoken,55,0.6545454545454545
658279,libgit2,456,1318459810,1319846663,1319846663,23114,23114,6,3,26,62,42,30319,255,0,92,0.0,brodie,2,1.0
658285,libgit2,467,1319719630,1319747633,1319747633,466,466,5,1,2,1,46,31208,10,0,3,0.0,oleganza,0,0
658284,libgit2,463,1319018036,1319675119,1319675119,10951,10951,5,1,1,11,47,30336,802,0,23,0.0,schu,45,0.6888888888888889
658283,libgit2,464,1319485200,1319485399,1319485399,3,3,5,1,0,1,45,30336,2,0,3,0.0,rtyley,0,0
658794,libgit2,350,1312375325,,1318881753,108440,,17,1,1,2,52,26839,10,0,0,0.0,schu,29,0.7241379310344828
658282,libgit2,459,1318627340,1318627920,1318627920,9,9,6,1,3,1,42,30319,7,0,0,0.0,brodie,3,1.0
658278,libgit2,457,1318546406,1318547300,1318547300,14,14,6,2,3,2,41,30319,0,0,2,0.0,khalsah,0,0
658267,libgit2,448,1318171971,1318535653,1318535653,6061,6061,6,5,9,24,42,30189,320,0,60,0.0,nulltoken,54,0.6481481481481481
658277,libgit2,454,1318459533,1318526167,1318526167,1110,1110,6,4,1,18,42,30156,77,0,8,0.0,brodie,0,0
658276,libgit2,455,1318459667,1318525266,1318524179,1075,1093,6,1,5,1,42,30156,2,0,3,0.0,brodie,1,1.0
658342,libgit2,445,1317848137,,1318440935,9879,,8,17,3,36,45,29802,1248,0,0,0.0,carlosmn,73,0.684931506849315
658269,libgit2,449,1318172149,1318435439,1318435439,4388,4388,6,3,2,7,42,29783,0,0,18,0.0,csware,3,0.6666666666666666
658272,libgit2,452,1318342587,1318363883,1318363883,354,354,6,3,0,3,44,29802,0,0,1,0.0,carlosmn,75,0.6666666666666666
658275,libgit2,451,1318332993,,1318342648,160,,6,3,12,3,43,29802,0,0,0,0.0,carlosmn,74,0.6756756756756757
658349,libgit2,444,1317674274,1318180198,1318180198,8432,8432,8,2,5,6,46,29783,57,0,21,0.0,carlosmn,72,0.6805555555555556
658268,libgit2,447,1318124119,1318126689,1318126689,42,42,8,1,1,1,43,29783,0,0,6,0.0,csware,2,0.5
658696,libgit2,439,1317595025,1318015253,1318015253,7003,7003,8,1,0,6,46,29163,335,0,6,0.0,carlosmn,71,0.676056338028169
658350,libgit2,446,1318015003,1318015225,1318015225,3,3,8,2,1,5,44,29511,149,0,23,0.0,schu,43,0.6976744186046512
658693,libgit2,442,1317670898,,1317842668,2862,,8,3,19,6,46,29172,1,0,0,0.0,csware,1,1.0
658695,libgit2,441,1317669413,1317670972,1317670972,25,25,8,1,4,1,46,29163,5,0,4,0.0,csware,0,0
658698,libgit2,438,1317504223,1317670807,1317670807,2776,2776,8,4,1,4,46,29163,23,0,6,0.0,jdavid,1,1.0
658699,libgit2,437,1317417576,1317459379,1317459379,696,696,9,4,0,10,49,29116,121,0,31,0.0,carlosmn,70,0.6714285714285714
658700,libgit2,436,1317384824,1317408722,1317408722,398,398,9,2,4,6,47,29114,141,0,37,0.0,vmg,0,0
658701,libgit2,434,1317365178,1317377645,1317377645,207,207,9,1,0,1,46,29114,2,0,6,0.0,schu,42,0.6904761904761905
658713,libgit2,423,1316782151,,1317140092,5965,,10,1,15,4,52,28996,35,0,0,0.0,carlosmn,65,0.6923076923076923
658702,libgit2,432,1317139972,1317140064,1317140064,1,1,10,1,0,2,50,29091,3,0,12,0.0,carlosmn,69,0.6666666666666666
658711,libgit2,425,1316787192,,1317120168,5549,,10,2,1,7,53,28986,142,0,0,0.0,carlosmn,67,0.6865671641791045
658707,libgit2,427,1316857498,1317119734,1317119734,4370,4370,10,1,0,1,53,28986,6,0,7,0.0,schu,41,0.6829268292682927
658703,libgit2,428,1316870582,,1317119717,4152,,10,8,1,14,53,28986,449,0,0,0.0,carlosmn,68,0.6764705882352942
658710,libgit2,426,1316857456,,1317119558,4368,,10,1,2,1,53,28986,2,0,0,0.0,schu,40,0.7
658712,libgit2,424,1316782930,1316951522,1316951522,2809,2809,10,1,0,4,52,28986,13,0,17,0.0,carlosmn,66,0.6818181818181818
658716,libgit2,416,1316508134,,1316951496,7389,,11,1,1,1,57,28986,0,0,0,0.0,schu,39,0.717948717948718
658714,libgit2,421,1316632991,1316705285,1316705285,1204,1204,11,1,11,12,54,27105,131,0,51,0.0,nulltoken,53,0.6415094339622641
658726,libgit2,405,1316118753,1316704663,1316704663,9765,9765,10,14,7,24,69,25154,2344,0,26,0.0,carlosmn,61,0.7049180327868853
658715,libgit2,420,1316629913,,1316704516,1243,,11,1,4,2,54,27105,118,0,0,0.0,carlosmn,64,0.703125
658718,libgit2,415,1316504484,1316551936,1316551937,790,790,11,2,1,2,56,26839,41,0,6,0.0,schu,38,0.7105263157894737
658720,libgit2,413,1316456424,1316551091,1316551091,1577,1577,11,2,0,9,55,26839,307,0,24,0.0,xpaulbettsx,2,0.0
658719,libgit2,414,1316498746,1316551075,1316551075,872,872,11,1,0,1,56,26839,4,0,8,0.0,carlosmn,63,0.6984126984126984
658769,libgit2,371,1313465991,,1316448882,49714,,16,6,23,14,58,25144,1361,0,0,0.0,xpaulbettsx,1,0.0
658725,libgit2,407,1316207475,,1316445015,3959,,10,1,2,2,65,26787,88,0,0,0.0,carlosmn,62,0.7096774193548387
658754,libgit2,384,1314731578,1316394479,1316394479,27715,27715,12,3,2,22,57,25144,99,0,63,0.0,kiryl,12,0.5833333333333334
659374,libgit2,396,1315741763,,1316394109,10872,,12,0,0,0,69,25154,0,0,0,0.0,Abizern,1,0.0
658739,libgit2,397,1315811287,1316394020,1316394020,9712,9712,11,1,2,1,68,25154,0,0,2,0.0,lambourg,2,0.5
658744,libgit2,394,1315606651,1316393974,1316393974,13122,13122,12,1,2,1,65,25154,153,0,1,0.0,carlosmn,58,0.6896551724137931
658734,libgit2,398,1315834184,1316393903,1316393903,9328,9328,11,1,3,4,68,25154,62,0,7,0.0,carlosmn,59,0.6949152542372882
658723,libgit2,408,1316248199,1316393748,1316393748,2425,2425,10,2,1,2,64,26787,7,0,4,0.0,schu,37,0.7027027027027027
658745,libgit2,393,1315570746,1316393659,1316393659,13715,13715,12,1,5,1,65,25154,3,0,4,0.0,schu,36,0.6944444444444444
658746,libgit2,392,1315546773,1316393560,1316393560,14113,14113,12,1,5,1,65,25154,6,0,6,0.0,sschuberth,4,1.0
658729,libgit2,400,1315880067,1316393256,1316393256,8553,8553,11,3,20,8,71,25154,188,0,8,0.0,boyski,0,0
658731,libgit2,399,1315865187,1316393172,1316393172,8799,8799,11,1,0,2,69,25154,6,0,7,0.0,carlosmn,60,0.7
658722,libgit2,409,1316261305,1316392829,1316392829,2192,2192,10,2,1,2,63,26787,10,0,6,0.0,nulltoken,52,0.6346153846153846
658721,libgit2,411,1316388839,1316392694,1316392694,64,64,10,1,1,1,64,26787,0,0,1,0.0,boyski,2,1.0
658827,libgit2,331,1310887856,,1316136549,87478,,17,4,34,10,50,25154,1219,0,0,0.0,nulltoken,49,0.6326530612244898
658751,libgit2,390,1315409679,,1316118825,11819,,12,16,1,30,60,25154,2566,0,16,0.0,carlosmn,57,0.7017543859649122
658728,libgit2,401,1315919811,1315929087,1315929087,154,154,11,1,9,17,71,25154,0,0,20,0.0,boyski,1,1.0
659375,libgit2,395,1315740249,,1315741123,14,,12,0,0,0,69,25154,0,0,0,0.0,Abizern,0,0
658748,libgit2,391,1315487980,1315509619,1315509619,360,360,12,6,4,14,63,25150,62,0,17,0.0,sschuberth,3,1.0
658753,libgit2,388,1314960614,1314961727,1314961727,18,18,12,1,2,1,57,25144,10,0,1,0.0,lambourg,1,0.0
658757,libgit2,380,1314264991,1314719200,1314719200,7570,7570,13,1,0,1,59,25150,0,0,6,0.0,kiryl,11,0.5454545454545454
658762,libgit2,376,1314033053,,1314719111,11434,,13,3,1,10,58,25150,120,0,0,0.0,carlosmn,56,0.7142857142857143
658756,libgit2,383,1314694882,,1314696996,35,,12,1,1,1,59,23426,13,0,0,0.0,lambourg,0,0
658760,libgit2,378,1314190547,1314693568,1314693568,8383,8383,13,2,19,3,58,25150,10,0,15,0.0,kiryl,9,0.4444444444444444
658758,libgit2,379,1314264378,1314322923,1314322923,975,975,13,2,9,15,59,25150,70,0,72,0.0,kiryl,10,0.5
658761,libgit2,377,1314102043,,1314192891,1514,,13,1,2,1,58,25150,4,0,0,0.0,schu,35,0.7142857142857143
658763,libgit2,375,1313596667,1313620424,1313620424,395,395,15,6,1,6,59,24579,55,0,15,0.0,schu,34,0.7058823529411765
658772,libgit2,368,1313256646,,1313620141,6058,,16,26,4,83,59,24569,1323,0,0,0.0,carlosmn,54,0.7222222222222222
658765,libgit2,373,1313504582,1313507625,1313507625,50,50,15,1,0,1,57,24579,4,0,6,0.0,carlosmn,55,0.7090909090909091
658767,libgit2,372,1313475945,1313476635,1313476635,11,11,16,2,1,5,58,24569,37,0,8,0.0,schu,33,0.696969696969697
658771,libgit2,369,1313342387,,1313393211,847,,16,1,8,3,60,24569,0,0,0,0.0,nacho,0,0
658778,libgit2,366,1313218708,1313247491,1313247491,479,479,16,1,2,1,59,24567,0,0,4,0.0,belkiss,7,0.7142857142857143
658779,libgit2,365,1313184518,1313184754,1313184754,3,3,16,1,0,1,58,24567,0,0,6,0.0,carlosmn,53,0.7169811320754716
658780,libgit2,363,1312997198,1312998940,1312998940,29,29,17,1,0,1,56,24564,2,0,4,0.0,schu,31,0.7096774193548387
658784,libgit2,359,1312862229,1312927724,1312927724,1091,1091,16,1,0,1,56,24558,6,0,3,0.0,nulltoken,50,0.62
658789,libgit2,355,1312543504,1312927698,1312927699,6403,6403,16,1,6,1,51,23846,4,0,9,0.0,jdavid,0,0
658783,libgit2,360,1312865771,1312927570,1312927570,1029,1029,16,1,1,1,56,24558,0,0,5,0.0,belkiss,6,0.6666666666666666
658782,libgit2,361,1312877563,1312927488,1312927488,832,832,16,1,5,4,56,24558,30,0,13,0.0,nulltoken,51,0.6274509803921569
658781,libgit2,362,1312880363,1312927437,1312927437,784,784,16,1,1,1,56,24558,7,0,2,0.0,schu,30,0.7
658786,libgit2,357,1312624995,1312819816,1312819816,3247,3247,16,3,4,3,54,23846,17,0,6,0.0,carlosmn,51,0.7058823529411765
658785,libgit2,358,1312728507,1312743540,1312743540,250,250,16,1,0,2,56,23846,0,0,3,0.0,carlosmn,52,0.7115384615384616
658788,libgit2,356,1312577907,,1312582613,78,,16,2,15,4,53,23846,4,0,0,0.0,xpaulbettsx,0,0
658790,libgit2,353,1312484138,1312494610,1312494610,174,174,16,1,3,2,52,23844,22,0,7,0.0,belkiss,5,0.6
658791,libgit2,352,1312483995,1312494536,1312494536,175,175,16,1,0,1,52,23844,2,0,4,0.0,carlosmn,50,0.7
658792,libgit2,351,1312481433,,1312483809,39,,16,1,0,2,51,23844,22,0,7,0.0,belkiss,4,0.75
658798,libgit2,345,1312010596,1312415970,1312415970,6756,6756,17,12,3,32,52,23492,3082,0,13,0.0,carlosmn,49,0.6938775510204082
659381,libgit2,349,1312365056,1312415785,1312415786,845,845,17,0,0,0,52,23492,0,0,0,0.0,MasterGrumpy,0,0
658796,libgit2,348,1312320268,1312415666,1312415666,1589,1589,17,2,1,7,52,23492,106,0,23,0.0,schu,28,0.7142857142857143
658797,libgit2,346,1312299068,1312299890,1312299890,13,13,17,1,1,2,52,23486,8,0,3,0.0,belkiss,3,0.6666666666666666
658801,libgit2,342,1311774763,1312204752,1312204752,7166,7166,17,1,3,2,51,23468,60,0,15,0.0,schu,27,0.7037037037037037
658799,libgit2,344,1311953748,1311953892,1311953892,2,2,17,2,1,2,53,23470,0,0,8,0.0,margro,0,0
658809,libgit2,335,1311410055,1311849168,1311849168,7318,7318,17,3,2,4,51,23430,168,0,49,0.0,carlosmn,46,0.6739130434782609
658805,libgit2,339,1311683131,,1311849116,2766,,17,2,1,2,52,23471,10,0,0,0.0,jpfender,12,0.4166666666666667
658806,libgit2,338,1311681345,1311848626,1311848626,2788,2788,17,1,0,1,51,23471,11,0,5,0.0,carlosmn,47,0.6808510638297872
658802,libgit2,341,1311715474,1311848607,1311848607,2218,2218,17,1,1,2,51,23473,0,0,8,0.0,carlosmn,48,0.6875
658800,libgit2,343,1311777286,1311848437,1311848437,1185,1185,17,1,1,1,51,23473,0,0,4,0.0,mike-perdide,0,0
658803,libgit2,340,1311711363,1311711946,1311711946,9,9,17,1,1,2,51,23471,0,0,6,0.0,Jopie64,5,0.4
658813,libgit2,333,1310949931,,1311613866,11065,,17,18,12,25,52,23426,397,0,0,0.0,kiryl,8,0.5
658808,libgit2,336,1311587541,1311613810,1311613810,437,437,17,1,1,1,51,23430,2,0,16,0.0,schu,26,0.6923076923076923
658807,libgit2,337,1311611541,1311613340,1311613340,29,29,17,1,4,1,51,23430,0,0,3,0.0,belkiss,2,0.5
658810,libgit2,334,1311157160,1311294079,1311294079,2281,2281,17,1,1,1,53,23426,8,0,11,0.0,schu,25,0.68
658823,libgit2,332,1310936965,1311294052,1311294052,5951,5951,17,2,6,2,51,23426,13,0,28,0.0,kiryl,7,0.42857142857142855
658835,libgit2,328,1310737611,,1310949429,3530,,17,15,2,22,50,23426,178,0,0,0.0,kiryl,6,0.5
658834,libgit2,329,1310766403,,1310922195,2596,,17,2,5,3,50,23426,162,0,0,0.0,Jopie64,4,0.5
658852,libgit2,327,1310732774,1310922082,1310922082,3155,3155,17,1,3,1,49,23426,0,0,13,0.0,carlosmn,45,0.6666666666666666
658854,libgit2,326,1310643298,1310643336,1310643336,0,0,17,1,1,1,47,23426,0,0,6,0.0,nulltoken,48,0.625
658855,libgit2,325,1310588354,1310598192,1310598192,163,163,17,2,0,2,47,23423,8,0,19,0.0,carlosmn,44,0.6590909090909091
658856,libgit2,324,1310587779,1310598179,1310598179,173,173,17,1,0,1,47,23423,0,0,6,0.0,carlosmn,43,0.6511627906976745
658857,libgit2,323,1310535431,1310549911,1310549911,241,241,17,1,0,2,48,23419,13,0,10,0.0,nulltoken,47,0.6170212765957447
658859,libgit2,320,1310484951,,1310509029,401,,17,7,5,7,48,23427,79,0,0,0.0,kiryl,5,0.6
658858,libgit2,321,1310487804,1310487985,1310487985,3,3,17,1,1,1,48,23436,0,0,5,0.0,leto,0,0
658861,libgit2,319,1310480857,1310487792,1310487792,115,115,17,2,0,2,48,23427,10,0,9,0.0,carlosmn,42,0.6428571428571429
658862,libgit2,318,1310479448,1310487731,1310487731,138,138,17,1,0,1,48,23427,4,0,15,0.0,schu,24,0.6666666666666666
658265,libgit2,315,1310375434,1310375986,1310375986,9,9,17,1,1,2,48,23345,0,0,11,0.0,belkiss,1,0.0
658266,libgit2,314,1310281785,1310338953,1310338953,952,952,17,1,1,8,49,23322,110,0,60,0.0,nulltoken,46,0.6086956521739131
658264,libgit2,313,1310213255,,1310338892,2093,,17,2,4,3,50,23322,0,0,0,0.0,belkiss,0,0
658270,libgit2,312,1310211409,1310211931,1310211931,8,8,17,1,0,1,50,23322,2,0,6,0.0,nulltoken,45,0.6
658874,libgit2,292,1309527806,,1310209694,11364,,19,9,2,67,58,22889,727,0,0,0.0,jasonpenny,0,0
658889,libgit2,280,1309256951,,1310204936,15799,,18,2,1,7,65,21984,358,0,0,0.0,schu,18,0.7222222222222222
658263,libgit2,311,1310186851,1310203463,1310203463,276,276,16,2,0,4,50,22889,8,0,23,0.0,nulltoken,44,0.5909090909090909
658894,libgit2,274,1308818567,,1310135059,21941,,17,1,4,1,65,20826,2,0,0,0.0,jpfender,11,0.45454545454545453
658260,libgit2,309,1310060712,1310134890,1310134890,1236,1236,16,2,0,2,52,22475,46,0,22,0.0,schu,23,0.6521739130434783
658261,libgit2,308,1310048258,1310134873,1310134873,1443,1443,16,1,0,1,52,22475,4,0,4,0.0,schu,22,0.6363636363636364
658258,libgit2,306,1309942286,1309989486,1309989486,786,786,16,1,0,3,57,21984,13,0,34,0.0,carlosmn,41,0.6341463414634146
658262,libgit2,307,1309973326,1309973362,1309973362,0,0,16,1,0,1,56,22156,12,0,14,0.0,nulltoken,43,0.5813953488372093
658869,libgit2,296,1309840400,1309967706,1309967706,2121,2121,18,5,4,9,59,22220,150,0,34,0.0,kiryl,3,0.3333333333333333
658333,libgit2,303,1309867716,1309953252,1309953252,1425,1425,18,7,2,18,59,21984,392,0,91,0.0,schu,21,0.6190476190476191
658870,libgit2,294,1309696594,,1309911488,3581,,19,1,4,1,61,20752,0,0,0,0.0,dannluciano,0,0
658259,libgit2,305,1309881654,1309887140,1309887140,91,91,17,1,0,1,59,22225,2,0,24,0.0,nulltoken,42,0.5714285714285714
658331,libgit2,304,1309873776,1309881014,1309881014,120,120,18,1,0,1,59,22220,7,0,10,0.0,carlosmn,40,0.625
658328,libgit2,302,1309865664,1309865745,1309865745,1,1,18,1,1,1,59,22216,7,0,9,0.0,carlosmn,39,0.6153846153846154
658867,libgit2,298,1309849681,,1309865631,265,,18,1,1,1,60,20707,29,0,0,0.0,schu,20,0.65
658866,libgit2,299,1309851832,1309865608,1309865608,229,229,18,3,0,3,60,20707,18,0,7,0.0,kiryl,4,0.5
658868,libgit2,297,1309846267,1309865578,1309865579,321,321,18,1,1,1,59,20707,6,0,22,0.0,nulltoken,41,0.5609756097560976
658863,libgit2,301,1309862457,1309865276,1309865276,46,46,18,1,0,1,60,22208,0,0,2,0.0,carlosmn,38,0.6052631578947368
658864,libgit2,300,1309858219,1309858297,1309858297,1,1,18,34,1,108,60,20707,2674,0,49,0.0,carlosmn,37,0.5945945945945946
658887,libgit2,281,1309267644,,1309818824,9186,,18,6,9,10,65,20830,103,0,0,0.0,carlosmn,36,0.6111111111111112
658871,libgit2,293,1309541481,,1309818649,4619,,19,4,9,6,59,20752,524,0,0,0.0,nulltoken,40,0.575
658897,libgit2,272,1308767319,,1309818038,17511,,16,9,2,27,66,20830,935,0,0,0.0,carlosmn,33,0.6060606060606061
658917,libgit2,256,1308051381,,1309817937,29442,,16,7,8,19,64,20752,396,0,0,0.0,schu,14,0.7142857142857143
658876,libgit2,290,1309453079,,1309817756,6077,,18,7,12,82,61,20755,2292,0,0,0.0,kiryl,2,0.5
658875,libgit2,291,1309470080,,1309528792,978,,18,1,1,1,61,20754,0,0,0,0.0,radhermit,0,0
658883,libgit2,283,1309348857,,1309509149,2671,,18,3,1,4,62,20724,248,0,0,0.0,schu,19,0.6842105263157895
658878,libgit2,287,1309434770,1309435962,1309435962,19,19,18,1,1,2,62,20744,15,0,9,0.0,kiryl,1,0.0
658877,libgit2,288,1309435254,1309435865,1309435865,10,10,18,1,5,1,62,20744,0,0,11,0.0,nulltoken,39,0.5641025641025641
658880,libgit2,285,1309375220,,1309432523,955,,18,1,1,2,62,20744,13,0,0,0.0,kiryl,0,0
658882,libgit2,284,1309361213,1309367669,1309367669,107,107,18,1,1,4,62,20724,26,0,72,0.0,nulltoken,38,0.5526315789473685
658890,libgit2,279,1309256561,1309275859,1309275859,321,321,18,2,3,3,65,20830,83,0,38,0.0,carlosmn,35,0.6
658892,libgit2,277,1309096799,1309275547,1309275547,2979,2979,18,1,9,1,66,20830,21,0,6,0.0,schu,17,0.7058823529411765
658893,libgit2,276,1309094225,1309095191,1309095192,16,16,18,1,0,1,66,20830,0,0,10,0.0,carlosmn,34,0.5882352941176471
659425,libgit2,273,1308809398,1308821918,1308821918,208,208,17,0,0,0,65,20826,0,0,0,0.0,GeneralMaximus,0,0
658903,libgit2,269,1308577426,1308682428,1308682428,1750,1750,17,2,1,2,65,20806,24,0,28,0.0,schu,16,0.6875
658901,libgit2,270,1308578287,1308659097,1308659097,1346,1346,17,2,0,2,65,20806,15,0,21,0.0,carlosmn,32,0.59375
658905,libgit2,268,1308406094,1308473419,1308473419,1122,1122,16,1,0,1,61,20801,0,0,4,0.0,nulltoken,37,0.5405405405405406
658909,libgit2,265,1308240604,,1308343949,1722,,16,5,7,11,63,20698,100,0,0,0.0,carlosmn,30,0.6
658906,libgit2,267,1308341407,1308343466,1308343466,34,34,16,1,2,1,63,20716,0,0,2,0.0,Jopie64,3,0.3333333333333333
658921,libgit2,252,1307561575,,1308325950,12739,,16,2,0,4,62,20842,6,0,0,0.0,Jopie64,2,0.5
658910,libgit2,264,1308229882,1308324762,1308324762,1581,1581,16,1,0,1,63,20698,0,0,6,0.0,nulltoken,36,0.5277777777777778
658907,libgit2,266,1308243671,1308324742,1308324743,1351,1351,16,3,0,3,63,20698,15,0,28,0.0,carlosmn,31,0.5806451612903226
658911,libgit2,263,1308228839,1308229307,1308229307,7,7,16,1,0,1,63,20712,34,0,12,0.0,carlosmn,29,0.5862068965517241
658926,libgit2,248,1307478653,1308176644,1308176644,11633,11633,16,5,0,6,61,20695,240,0,7,0.0,carlosmn,27,0.5555555555555556
658912,libgit2,261,1308163486,1308163661,1308163661,2,2,16,1,1,5,63,20571,2,0,19,0.0,Romain-Geissler,10,0.4
658923,libgit2,251,1307551536,1308158114,1308158114,10109,10109,16,3,36,6,61,20846,14,0,30,0.0,nulltoken,33,0.5151515151515151
658913,libgit2,260,1308154458,1308157920,1308157920,57,57,16,2,5,3,63,20546,49,0,27,0.0,nulltoken,35,0.5142857142857142
658914,libgit2,259,1308144126,1308152360,1308152360,137,137,16,1,0,1,63,20537,0,0,2,0.0,schu,15,0.6666666666666666
658919,libgit2,254,1308000735,,1308058849,968,,17,1,1,3,64,20846,2,0,0,0.0,Romain-Geissler,9,0.4444444444444444
658916,libgit2,257,1308051493,,1308058777,121,,16,1,2,1,64,20846,0,0,0,0.0,nulltoken,34,0.5294117647058824
