pull_req_id, project_name, github_id, created_at,merged_at, lifetime_minutes, team_size_at_merge, num_commits, num_commit_comments, num_issue_comments, num_comments, files_changed, total_commits_last_month, main_team_commits_last_month, sloc, churn, commits_on_files_touched, test_lines_per_1000_lines, test_cases_per_1000_lines, assertions_per_1000_lines
492333, nexus, 167, 1324992533, 1325099208, 1777, 9, 4, 0, 0, 0, 13, 268, 73, 119200, 53, 28, 592.2147651006711, 14.85738255033557, 50.52852348993289
492334, nexus, 166, 1324925488, 1325070785, 2421, 9, 5, 0, 0, 0, 18, 283, 72, 119200, 2030, 37, 592.2147651006711, 14.85738255033557, 50.52852348993289
492339, nexus, 161, 1324323334, 1324558226, 3914, 8, 1, 0, 0, 0, 1, 362, 90, 118741, 1, 6, 589.0972789516679, 14.89797121466048, 50.48803698806646
492340, nexus, 160, 1324321002, 1324557977, 3949, 8, 5, 0, 0, 0, 47, 361, 89, 118741, 7639, 119, 589.0972789516679, 14.89797121466048, 50.48803698806646
492338, nexus, 162, 1324397338, 1324542722, 2423, 8, 6, 0, 0, 0, 15, 369, 89, 118741, 978, 20, 589.0972789516679, 14.89797121466048, 50.48803698806646
492337, nexus, 163, 1324475580, 1324542204, 1110, 8, 1, 0, 0, 0, 1, 368, 87, 118741, 6, 14, 589.105700642575, 14.89797121466048, 50.48803698806646
492336, nexus, 164, 1324485324, 1324542198, 947, 8, 1, 0, 0, 0, 1, 367, 86, 118741, 3, 3, 589.105700642575, 14.89797121466048, 50.48803698806646
492354, nexus, 146, 1323780510, 1324389360, 10147, 7, 4, 0, 0, 0, 4, 371, 90, 115771, 176, 2, 596.3324148534607, 15.159236769139076, 46.02188803759145
492341, nexus, 159, 1324320746, 1324381416, 1011, 7, 1, 0, 0, 0, 1, 370, 89, 118741, 2, 1, 589.0972789516679, 14.89797121466048, 50.48803698806646
492344, nexus, 156, 1323962308, 1324285920, 5393, 7, 2, 0, 0, 0, 11, 369, 90, 118090, 249, 19, 591.540350580066, 14.980099923786943, 50.76636463714116
492347, nexus, 153, 1323889307, 1324285233, 6598, 7, 2, 0, 0, 0, 3, 369, 90, 118098, 51, 6, 591.5002794289489, 14.979085166556589, 50.76292570576978
492346, nexus, 154, 1323957383, 1324136499, 2985, 7, 1, 0, 0, 0, 1, 400, 104, 118098, 25, 1, 591.5002794289489, 14.979085166556589, 50.76292570576978
492353, nexus, 147, 1323783716, 1324134238, 5842, 7, 17, 0, 0, 0, 215, 398, 103, 117839, 2803, 324, 592.6051646738346, 15.01200790909631, 50.87449825609519
492345, nexus, 155, 1323957387, 1324132258, 2914, 7, 1, 0, 0, 0, 1, 398, 102, 118098, 8, 4, 591.5002794289489, 14.979085166556589, 50.76292570576978
492343, nexus, 157, 1323979031, 1324078437, 1656, 7, 4, 0, 0, 0, 6, 411, 105, 118098, 1685, 8, 591.5002794289489, 14.979085166556589, 50.76292570576978
492357, nexus, 143, 1323690647, 1324027456, 5613, 7, 4, 0, 0, 0, 4, 435, 106, 117839, 218, 5, 592.6051646738346, 15.01200790909631, 50.87449825609519
492358, nexus, 142, 1323689113, 1324003006, 5231, 7, 1, 0, 0, 0, 2, 433, 105, 115771, 12703, 148, 596.3324148534607, 15.159236769139076, 46.02188803759145
492349, nexus, 151, 1323875461, 1324002981, 2125, 7, 1, 0, 0, 0, 1, 432, 104, 117839, 15, 1, 592.6051646738346, 15.01200790909631, 50.87449825609519
492355, nexus, 145, 1323758821, 1323950580, 3195, 7, 5, 0, 0, 0, 27, 437, 107, 117839, 775, 81, 592.6051646738346, 15.01200790909631, 50.87449825609519
492352, nexus, 148, 1323860556, 1323929642, 1151, 7, 1, 0, 0, 0, 3, 441, 106, 117839, 87, 20, 592.6051646738346, 15.01200790909631, 50.87449825609519
492350, nexus, 150, 1323874627, 1323899033, 406, 7, 1, 0, 0, 0, 2, 440, 105, 117839, 8, 4, 592.6051646738346, 15.01200790909631, 50.87449825609519
492348, nexus, 152, 1323877154, 1323880054, 48, 7, 1, 0, 0, 0, 2, 443, 105, 117839, 10, 2, 592.6051646738346, 15.01200790909631, 50.87449825609519
492365, nexus, 135, 1323350840, 1323844175, 8222, 7, 17, 0, 0, 0, 276, 443, 101, 115771, 22913, 239, 596.3324148534607, 15.159236769139076, 46.02188803759145
492361, nexus, 139, 1323432586, 1323590220, 2627, 7, 1, 0, 0, 0, 4, 434, 108, 115750, 83, 4, 596.4319654427645, 15.161987041036717, 46.03023758099352
492362, nexus, 138, 1323391131, 1323440954, 830, 7, 1, 0, 0, 0, 3, 454, 111, 115746, 25, 16, 596.4266583726435, 15.162511015499456, 46.03182831372143
492363, nexus, 137, 1323373889, 1323425111, 853, 7, 2, 0, 0, 0, 2, 458, 111, 115746, 18, 2, 596.4266583726435, 15.162511015499456, 46.03182831372143
492364, nexus, 136, 1323350882, 1323416739, 1097, 7, 1, 0, 0, 0, 1, 455, 110, 115713, 82, 5, 593.5028907728605, 15.07177240240941, 45.820262200444205
492366, nexus, 134, 1323296243, 1323354450, 970, 7, 2, 0, 0, 0, 2, 454, 111, 115713, 11, 4, 593.5028907728605, 15.07177240240941, 45.820262200444205
492375, nexus, 125, 1323081227, 1323353258, 4533, 7, 9, 0, 0, 0, 29, 454, 111, 114712, 1198, 19, 597.49633865681, 15.116116884022595, 45.845247227840154
492378, nexus, 122, 1322823946, 1323352891, 8815, 7, 2, 0, 0, 0, 13, 453, 110, 114654, 407, 23, 596.8304638303068, 15.062710415685453, 45.75505433739774
492260, nexus, 119, 1322746219, 1323352084, 10097, 7, 2, 0, 0, 0, 5, 452, 109, 114716, 113, 5, 598.7569301579553, 15.176610063112381, 46.13131559677813
492367, nexus, 133, 1323287145, 1323291548, 73, 7, 1, 0, 0, 0, 5, 449, 108, 115713, 446, 20, 595.4819251078098, 15.080414473741065, 45.889398771097454
492370, nexus, 130, 1323251635, 1323290280, 644, 7, 1, 0, 0, 0, 1, 447, 106, 115414, 18, 1, 596.2448229850797, 15.102153984785208, 45.982289843519844
492369, nexus, 131, 1323263699, 1323272113, 140, 7, 3, 0, 0, 0, 8, 446, 105, 115414, 833, 15, 596.2448229850797, 15.102153984785208, 45.982289843519844
492372, nexus, 128, 1323167558, 1323270022, 1707, 8, 3, 0, 0, 0, 5, 444, 103, 114716, 123, 5, 598.7569301579553, 15.176610063112381, 46.13131559677813
492374, nexus, 126, 1323084434, 1323269725, 3088, 8, 1, 0, 0, 0, 13, 443, 102, 114712, 63, 44, 597.49633865681, 15.116116884022595, 45.845247227840154
492373, nexus, 127, 1323094369, 1323268479, 2901, 8, 1, 0, 0, 0, 5, 442, 101, 114727, 30, 12, 597.6535601907136, 15.122856868914901, 45.83925318364465
492258, nexus, 121, 1322822592, 1323249583, 7116, 8, 2, 0, 0, 0, 2, 446, 105, 114654, 37, 3, 596.8304638303068, 15.062710415685453, 45.75505433739774
492371, nexus, 129, 1323199143, 1323205412, 104, 8, 25, 0, 0, 0, 89, 445, 103, 114716, 2926, 116, 598.7569301579553, 15.176610063112381, 46.13131559677813
492376, nexus, 124, 1322857494, 1323091048, 3892, 8, 2, 0, 0, 0, 3, 409, 99, 114654, 63, 11, 596.8304638303068, 15.062710415685453, 45.75505433739774
492377, nexus, 123, 1322830699, 1322836042, 89, 8, 1, 0, 0, 0, 2, 435, 107, 114654, 24, 11, 596.8304638303068, 15.062710415685453, 45.75505433739774
492262, nexus, 117, 1322735060, 1322747188, 202, 8, 1, 0, 0, 0, 1, 426, 109, 114492, 6, 3, 601.3782622366627, 15.232505327883171, 45.70625021835586
492251, nexus, 106, 1322474395, 1322744028, 4493, 8, 4, 0, 0, 0, 5, 424, 108, 114492, 839, 8, 601.3782622366627, 15.232505327883171, 45.70625021835586
492254, nexus, 103, 1322171272, 1322686490, 8586, 8, 18, 0, 0, 0, 150, 434, 110, 113704, 5211, 106, 604.182790403152, 15.302891718848942, 45.89988039119116
492255, nexus, 113, 1322580895, 1322656697, 1263, 8, 1, 0, 0, 0, 8, 428, 110, 113711, 121, 16, 604.0312722603793, 15.301949679450535, 45.94102593416644
492245, nexus, 111, 1322567993, 1322645839, 1297, 8, 3, 0, 0, 0, 86, 424, 108, 113711, 5, 271, 604.0224780364257, 15.301949679450535, 45.94102593416644
492248, nexus, 108, 1322505312, 1322638527, 2220, 8, 2, 0, 0, 0, 4, 423, 107, 113290, 67, 5, 603.6190308058964, 15.208756289169388, 45.97934504369318
492244, nexus, 112, 1322569141, 1322581142, 200, 8, 2, 0, 0, 0, 3, 422, 107, 113711, 22, 15, 604.0224780364257, 15.301949679450535, 45.94102593416644
492246, nexus, 110, 1322513931, 1322573629, 994, 8, 1, 0, 0, 0, 1, 418, 105, 113290, 3, 3, 603.6190308058964, 15.208756289169388, 45.97934504369318
492249, nexus, 107, 1322495087, 1322515565, 341, 8, 16, 0, 0, 0, 42, 412, 105, 113290, 1347, 64, 603.6190308058964, 15.208756289169388, 45.97934504369318
492253, nexus, 105, 1322473846, 1322506547, 545, 8, 2, 0, 0, 0, 2, 407, 103, 113287, 12, 7, 603.6350154916274, 15.209159038548112, 45.9805626417859
492388, nexus, 93, 1321977171, 1322146919, 2829, 8, 7, 0, 0, 0, 44, 473, 138, 112469, 2899, 37, 590.8739297050743, 14.608469889480656, 45.3902853230668
492382, nexus, 99, 1322095408, 1322096561, 19, 8, 1, 0, 0, 0, 1, 456, 135, 112469, 10, 3, 590.8739297050743, 14.608469889480656, 45.3902853230668
492385, nexus, 96, 1322057309, 1322062837, 92, 8, 13, 0, 0, 0, 44, 440, 127, 111834, 2170, 30, 589.3020011803209, 14.432104726648426, 45.28139921669617
492386, nexus, 95, 1322000530, 1322055150, 910, 8, 1, 0, 0, 0, 1, 435, 127, 111829, 6, 2, 589.328349533663, 14.432750002235556, 45.28342379883572
492387, nexus, 94, 1322000341, 1322049810, 824, 8, 1, 0, 0, 0, 1, 432, 126, 111829, 3, 1, 589.328349533663, 14.432750002235556, 45.28342379883572
492391, nexus, 90, 1321907891, 1321994932, 1450, 8, 2, 0, 0, 0, 7, 416, 124, 111766, 144, 13, 589.177388472344, 14.39614909722098, 45.28210725981067
492389, nexus, 92, 1321966436, 1321986981, 342, 8, 4, 0, 0, 0, 11, 412, 122, 111766, 1354, 27, 589.177388472344, 14.39614909722098, 45.28210725981067
492393, nexus, 88, 1321885184, 1321887781, 43, 8, 1, 0, 0, 0, 1, 399, 120, 111766, 4, 4, 589.1058103537748, 14.39614909722098, 45.28210725981067
492394, nexus, 87, 1321623854, 1321655393, 525, 8, 4, 0, 0, 0, 6, 383, 111, 111538, 687, 9, 587.7638114364612, 14.353852498699995, 45.31191163549642
492395, nexus, 86, 1321620235, 1321637267, 283, 8, 6, 0, 0, 0, 11, 373, 103, 111531, 491, 12, 585.9357488052649, 14.327855035819638, 45.180263783163426
492400, nexus, 81, 1321545350, 1321623087, 1295, 8, 2, 0, 0, 0, 6, 371, 102, 111499, 507, 9, 593.2698947972627, 14.331967102843972, 45.193230432559936
492396, nexus, 85, 1321612316, 1321619854, 125, 8, 2, 0, 0, 0, 7, 367, 101, 111499, 1378, 28, 593.2698947972627, 14.331967102843972, 45.193230432559936
492397, nexus, 84, 1321592060, 1321607783, 262, 8, 1, 0, 0, 0, 1, 361, 101, 111498, 3, 1, 593.2752156989362, 14.332095642971174, 45.193635760282696
492398, nexus, 83, 1321557792, 1321573579, 263, 8, 1, 0, 0, 0, 1, 359, 100, 111236, 147, 3, 593.3061239167176, 14.320903304685533, 44.97644647416304
492399, nexus, 82, 1321551711, 1321563452, 195, 8, 2, 0, 0, 0, 2, 358, 99, 111180, 10, 2, 593.4070876056845, 14.328116567728008, 44.99910055765426
492402, nexus, 79, 1321524846, 1321560874, 600, 8, 10, 0, 0, 0, 56, 358, 99, 111270, 2240, 73, 592.5406668464096, 14.307540217488992, 44.84587040532039
492401, nexus, 80, 1321542059, 1321555809, 229, 8, 1, 0, 0, 0, 1, 355, 98, 111180, 32, 4, 593.4070876056845, 14.328116567728008, 44.99910055765426
492406, nexus, 75, 1321464151, 1321522702, 975, 8, 4, 0, 0, 0, 17, 343, 96, 111217, 322, 11, 592.3464937914168, 14.314358416429144, 44.75934434483936
492408, nexus, 73, 1321452767, 1321522318, 1159, 8, 3, 0, 0, 0, 3, 340, 94, 111217, 19, 3, 592.4903566900743, 14.314358416429144, 44.768335776005465
492416, nexus, 65, 1321291523, 1321455036, 2725, 8, 4, 0, 0, 0, 13, 323, 93, 111231, 37, 13, 592.4787154660122, 14.32154705073226, 44.78068164450558
492415, nexus, 66, 1321322287, 1321371280, 816, 8, 3, 0, 0, 0, 5, 300, 89, 111240, 175, 2, 591.379000359583, 14.293419633225458, 44.70514203523912
492423, nexus, 58, 1320957706, 1321355871, 6636, 8, 6, 0, 0, 0, 17, 295, 88, 111123, 662, 6, 590.7687877397119, 14.245475734096452, 44.71621536495595
492421, nexus, 60, 1321005867, 1321302124, 4937, 8, 4, 0, 0, 0, 6, 290, 87, 111123, 441, 9, 590.7687877397119, 14.245475734096452, 44.71621536495595
492418, nexus, 63, 1321269544, 1321282288, 212, 8, 8, 0, 0, 0, 139, 286, 88, 111123, 2771, 167, 590.7687877397119, 14.245475734096452, 44.71621536495595
492419, nexus, 62, 1321020091, 1321029573, 158, 8, 2, 0, 0, 0, 4, 271, 85, 111056, 23, 15, 591.1432070306872, 14.254070018729289, 44.743192623541276
492422, nexus, 59, 1321005698, 1321029531, 397, 8, 1, 0, 0, 0, 2, 271, 85, 111056, 127, 5, 591.1432070306872, 14.254070018729289, 44.743192623541276
492427, nexus, 54, 1320854502, 1321029474, 2916, 8, 2, 0, 0, 0, 90, 269, 83, 111055, 574, 116, 591.1485300076539, 14.254198370176939, 44.74359551573544
492425, nexus, 56, 1320945311, 1321028432, 1385, 8, 1, 0, 0, 0, 1, 268, 82, 111055, 2, 1, 591.1485300076539, 14.254198370176939, 44.74359551573544
492420, nexus, 61, 1321015909, 1321021415, 91, 8, 1, 0, 0, 0, 36, 266, 82, 111056, 173, 82, 591.1432070306872, 14.254070018729289, 44.743192623541276
492424, nexus, 57, 1320957131, 1321006012, 814, 8, 3, 0, 0, 0, 41, 258, 80, 111056, 81, 53, 591.1432070306872, 14.254070018729289, 44.743192623541276
492426, nexus, 55, 1320928988, 1320945442, 274, 8, 2, 0, 0, 0, 2, 251, 79, 111055, 3, 2, 591.1485300076539, 14.254198370176939, 44.74359551573544
492428, nexus, 53, 1320852266, 1320854339, 34, 8, 1, 0, 0, 0, 1, 243, 82, 110843, 12, 1, 591.6205804606516, 14.263417626733307, 44.793085715832305
492433, nexus, 49, 1320769089, 1320853697, 1410, 8, 2, 0, 0, 0, 12, 242, 81, 111030, 348, 19, 590.5611096100153, 14.239394758173468, 44.717643880032426
492434, nexus, 48, 1320764207, 1320823391, 986, 8, 1, 0, 0, 0, 2, 225, 75, 111030, 15, 5, 590.5611096100153, 14.239394758173468, 44.717643880032426
492435, nexus, 47, 1320756968, 1320770231, 221, 8, 4, 0, 0, 0, 4, 224, 74, 111030, 93, 2, 590.5611096100153, 14.239394758173468, 44.717643880032426
492436, nexus, 46, 1320671293, 1320673659, 39, 8, 1, 0, 0, 0, 2, 218, 73, 111012, 42, 4, 589.7920945483371, 14.223687529276114, 44.68886246531906
492439, nexus, 43, 1320427736, 1320667534, 3996, 8, 3, 0, 0, 0, 4, 216, 72, 111012, 6, 12, 589.7740784780024, 14.223687529276114, 44.6798544301517
492437, nexus, 45, 1320644547, 1320665594, 350, 8, 2, 0, 0, 0, 2, 214, 71, 110862, 95, 2, 590.3194963107287, 14.242932655012538, 44.66814598329455
492441, nexus, 41, 1320408036, 1320418029, 166, 8, 7, 0, 0, 0, 18, 196, 68, 110857, 633, 9, 588.2894178987344, 14.21651316560975, 44.51680994434271
492443, nexus, 39, 1320341054, 1320412817, 1196, 8, 3, 0, 0, 0, 3, 192, 67, 110857, 123, 3, 588.2894178987344, 14.21651316560975, 44.51680994434271
492444, nexus, 38, 1320323269, 1320333743, 174, 8, 5, 0, 0, 0, 8, 189, 72, 110857, 597, 11, 588.2352941176471, 14.21651316560975, 44.52583057452394
492446, nexus, 37, 1320290416, 1320316741, 438, 8, 2, 0, 0, 0, 2, 184, 73, 110857, 40, 4, 588.0458608838413, 14.21651316560975, 44.52583057452394
492449, nexus, 34, 1320189791, 1320251086, 1021, 8, 2, 0, 0, 0, 2, 185, 76, 110857, 34, 6, 588.0458608838413, 14.21651316560975, 44.52583057452394
492448, nexus, 35, 1320237857, 1320247374, 158, 8, 1, 0, 0, 0, 6, 182, 75, 110857, 80, 18, 588.0458608838413, 14.21651316560975, 44.52583057452394
492452, nexus, 32, 1320076643, 1320167458, 1513, 8, 3, 0, 0, 0, 9, 176, 72, 110836, 77, 37, 586.1001840557219, 14.201162077303403, 44.453065790898265
492450, nexus, 33, 1320082746, 1320162154, 1323, 8, 6, 0, 0, 0, 16, 174, 70, 110836, 228, 41, 586.1001840557219, 14.201162077303403, 44.453065790898265
492453, nexus, 31, 1320020255, 1320062329, 701, 8, 1, 0, 0, 0, 1, 162, 70, 110836, 2, 3, 586.1001840557219, 14.201162077303403, 44.453065790898265
492454, nexus, 30, 1320011720, 1320062274, 842, 8, 2, 0, 0, 0, 3, 161, 69, 110836, 9, 11, 586.1001840557219, 14.201162077303403, 44.453065790898265
492457, nexus, 27, 1319809795, 1320058769, 4089, 8, 1, 0, 0, 0, 2, 158, 68, 110836, 16, 6, 586.7768595041323, 14.21018441661554, 44.462088130210404
492456, nexus, 28, 1319810746, 1319823911, 219, 8, 1, 0, 0, 0, 0, 152, 68, 110836, 729, 6, 586.7768595041323, 14.21018441661554, 44.462088130210404
492459, nexus, 25, 1319718863, 1319725708, 114, 8, 1, 0, 0, 0, 1, 135, 61, 110795, 2, 3, 585.1256825669029, 14.161288866826121, 44.3702333137777
492468, nexus, 16, 1319557862, 1319710539, 2544, 8, 2, 0, 0, 0, 19, 129, 60, 110709, 289, 71, 586.0679800196913, 14.172289515757527, 44.404700611513064
492472, nexus, 12, 1319528461, 1319642548, 1901, 8, 3, 0, 0, 0, 4, 125, 67, 110709, 35, 11, 586.0679800196913, 14.172289515757527, 44.404700611513064
492469, nexus, 15, 1319555738, 1319627775, 1200, 8, 2, 0, 0, 0, 2, 120, 67, 110709, 2, 4, 586.0679800196913, 14.172289515757527, 44.404700611513064
492474, nexus, 10, 1319487299, 1319572347, 1417, 8, 1, 0, 0, 0, 4, 94, 57, 110709, 142, 18, 586.1854049806249, 14.172289515757527, 44.404700611513064
492467, nexus, 17, 1319560292, 1319569136, 147, 8, 3, 0, 0, 0, 3, 91, 55, 110709, 63, 5, 586.0679800196913, 14.172289515757527, 44.404700611513064
492470, nexus, 14, 1319554627, 1319559165, 75, 8, 2, 0, 0, 0, 5, 69, 46, 110709, 42, 12, 586.0679800196913, 14.172289515757527, 44.404700611513064
492476, nexus, 8, 1319462937, 1319528188, 1087, 8, 3, 0, 0, 0, 6, 62, 46, 110708, 225, 8, 585.3777504787369, 14.15435198901615, 44.40510170900025
492473, nexus, 11, 1319498847, 1319527771, 482, 8, 1, 0, 0, 0, 9, 59, 45, 110708, 34, 36, 585.3867832496296, 14.15435198901615, 44.40510170900025
492475, nexus, 9, 1319474729, 1319495947, 353, 8, 1, 0, 0, 0, 1, 57, 44, 110708, 3, 3, 585.3777504787369, 14.15435198901615, 44.40510170900025
492477, nexus, 7, 1319120147, 1319189219, 1151, 7, 3, 0, 0, 0, 13, 53, 44, 110708, 75, 27, 585.3777504787369, 14.15435198901615, 44.40510170900025
492479, nexus, 5, 1318529891, 1318611649, 1362, 7, 4, 0, 0, 0, 46, 60, 54, 110677, 824, 48, 584.213522231358, 14.131210639970364, 44.327186316940285
492478, nexus, 6, 1318592606, 1318611456, 314, 7, 2, 0, 0, 0, 4, 59, 53, 110677, 182, 8, 584.213522231358, 14.131210639970364, 44.327186316940285
492480, nexus, 4, 1314082616, 1314086078, 57, 7, 1, 0, 0, 0, 1, 195, 194, 109738, 2, 1, 578.532504692996, 13.996974612258288, 44.2235141883395
492481, nexus, 3, 1313537529, 1313572641, 585, 7, 1, 0, 0, 0, 2, 187, 186, 109659, 16, 16, 573.2406824793222, 13.888508923116206, 43.726461120382275
