pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size_at_merge,num_commits,num_commit_comments,num_issue_comments,num_comments,files_changed,total_commits_last_month,main_team_commits_last_month,sloc,churn,commits_on_files_touched,test_lines_per_1000_lines,test_cases_per_1000_lines,assertions_per_1000_lines
456279,junit,224,1304094902,1304098198,1304098198,54,54,1,3,0,0,0,13,10,0,6375,462,19,1388.549019607843,120.15686274509804,151.37254901960785
456260,junit,215,1302882116,1302888348,1302888348,103,103,2,4,0,0,0,9,8,0,6359,148,7,1378.6758924359176,119.67290454473974,150.80987576662997
456261,junit,213,1301922243,1302031810,1302031810,1826,1826,2,1,0,0,0,3,21,0,6359,205,6,1378.6758924359176,119.67290454473974,150.80987576662997
456264,junit,197,1299026468,,1299713327,11447,,2,5,0,17,17,0,0,0,6359,0,0,1378.6758924359176,119.67290454473974,150.80987576662997
456269,junit,188,1296740608,1299675961,1299675961,48922,48922,2,1,0,0,0,1,24,1,6364,8,0,1378.5355122564424,119.57888120678818,150.6913890634821
456267,junit,191,1297491951,,1299269633,29628,,2,1,0,3,3,0,0,0,6364,0,0,1378.5355122564424,119.57888120678818,150.6913890634821
456271,junit,176,1293687324,,1299254506,92786,,2,4,0,1,1,0,0,0,6414,0,0,1351.2628624883068,117.24352977860929,146.24259432491425
456268,junit,190,1297431690,,1297718536,4780,,2,2,0,9,9,0,0,0,6364,0,0,1378.5355122564424,119.57888120678818,150.6913890634821
456272,junit,173,1292944204,1292967908,1292967908,395,395,3,24,0,1,1,0,25,0,6414,0,0,1351.2628624883068,117.24352977860929,146.24259432491425
456274,junit,154,1289310470,1289917194,1289917194,10112,10112,4,3,0,0,0,19,10,5,6424,1082,30,1362.8580323785804,118.30635118306351,148.03860523038605
456275,junit,153,1289308439,1289917193,1289917193,10145,10145,4,3,0,0,0,19,10,5,6424,1082,30,1362.8580323785804,118.30635118306351,148.03860523038605
456277,junit,138,1283282582,,1286918651,60601,,1,1,0,1,1,0,0,0,6363,0,0,1316.6745245953166,114.41144114411442,144.58588716014458
