pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,requester,prev_pullreqs,requester_succ_rate
456209,elasticsearch,961,1306153739,,1308158587,33414,,11,6,9,0,12,146712,0,0,0,159.26440918261628,keteracel,0,0
456197,elasticsearch,1030,1308100209,,1308128947,478,,13,1,0,0,21,148548,0,0,0,163.54309718070928,imotov,18,0.0
456198,elasticsearch,1024,1307886728,,1307904559,297,,13,1,1,0,21,147860,0,0,0,160.7128364669282,imotov,17,0.0
456201,elasticsearch,1011,1307651424,,1307881355,3832,,11,1,2,0,21,147511,0,0,0,160.97104622706104,imotov,16,0.0
456199,elasticsearch,1023,1307868212,,1307869778,26,,12,1,1,0,21,147859,0,0,0,160.71392339999593,darxriggs,0,0
456200,elasticsearch,1012,1307654370,,1307657431,51,,12,2,1,0,22,147559,0,0,0,160.91868337410799,erickt,0,0
456202,elasticsearch,980,1306768561,,1306781665,218,,12,3,5,0,21,147398,0,0,0,160.67382189717637,nlalevee,2,0.0
456203,elasticsearch,973,1306435778,,1306435872,1,,11,1,0,0,19,147227,0,0,0,160.5276206130669,bterm,0,0
456204,elasticsearch,968,1306359510,,1306393822,571,,11,2,1,0,19,147076,0,0,0,160.08050259729663,imotov,15,0.0
456205,elasticsearch,967,1306332977,,1306358179,420,,11,2,0,0,18,147076,0,0,0,160.08050259729663,imotov,14,0.0
456206,elasticsearch,966,1306318282,,1306322951,77,,11,1,1,0,17,147068,0,0,0,160.08921043326896,nlalevee,1,0.0
456207,elasticsearch,965,1306281262,,1306289465,136,,11,1,1,0,17,147038,0,0,0,160.01985881200778,imotov,13,0.0
456208,elasticsearch,963,1306208893,,1306274828,1098,,11,1,7,0,14,146795,0,0,0,159.19479546306073,imotov,12,0.0
505665,elasticsearch,887,1303925537,,1306272020,39108,,10,0,0,0,2,142708,0,0,0,160.78986461866188,jgeiger,1,1.0
456210,elasticsearch,960,1306144033,,1306180153,602,,10,1,1,0,11,146712,0,0,0,159.26440918261628,nlalevee,0,0
456211,elasticsearch,956,1306019954,,1306030360,173,,10,1,1,0,10,146173,0,0,0,159.3522743598339,imotov,11,0.0
456212,elasticsearch,955,1306015682,,1306019811,68,,10,1,0,0,11,146173,0,0,0,159.3522743598339,imotov,10,0.0
456213,elasticsearch,949,1305824832,,1305831638,113,,10,2,1,0,10,146096,0,0,0,159.43626108859928,belevian,0,0
456214,elasticsearch,948,1305814660,,1305819276,76,,9,1,1,0,9,145848,0,0,0,159.14513740332401,imotov,9,0.0
456215,elasticsearch,947,1305806488,,1305814228,129,,9,1,1,0,9,145848,0,0,0,159.14513740332401,imotov,8,0.0
456216,elasticsearch,944,1305774470,,1305800038,426,,9,1,2,0,9,145965,0,0,0,159.18199568389682,imotov,7,0.0
456217,elasticsearch,939,1305649104,,1305659679,176,,10,1,5,0,8,145854,0,0,0,158.98775487816582,imotov,6,0.0
456218,elasticsearch,936,1305601908,,1305629973,467,,10,1,3,0,7,145838,0,0,0,159.0051975479642,imotov,5,0.0
456219,elasticsearch,935,1305547109,,1305551437,72,,10,1,2,0,6,145823,0,0,0,158.74039074768726,imotov,4,0.0
456220,elasticsearch,926,1305140991,,1305143047,34,,10,1,2,0,6,145623,0,0,0,158.95840629570878,imotov,3,0.0
456221,elasticsearch,901,1304449955,,1304484861,581,,10,1,1,0,4,142946,0,0,0,160.82996376253968,imotov,2,0.0
456222,elasticsearch,897,1304378081,,1304423127,750,,9,1,1,0,3,142942,0,0,0,160.83446432818906,acreeger,0,0
505553,elasticsearch,882,1303818569,1303820161,1303820161,26,26,9,1,1,1,1,142635,0,0,2,160.8721562028955,jgeiger,0,0
505559,elasticsearch,794,1300494628,,1303450768,49329,,10,1,4,0,2,142459,0,0,0,161.0709046111513,tsuna,1,0.0
505554,elasticsearch,876,1303394718,,1303405130,173,,9,1,3,0,1,142451,0,0,0,161.0799502986992,imotov,1,0.0
505556,elasticsearch,872,1303365189,,1303383182,299,,8,1,1,0,1,142348,0,0,0,159.9530727512856,karmi,0,0
505557,elasticsearch,860,1302830991,,1302898852,1131,,8,1,2,0,2,141168,0,0,0,159.88042615890285,imotov,0,0
505558,elasticsearch,796,1300524541,,1300579204,911,,10,1,4,0,3,136603,0,0,0,155.4065430481029,tsuna,2,0.0
505560,elasticsearch,757,1299593944,,1299683575,1493,,10,1,1,0,5,134841,0,0,0,155.40525507820323,adoran,0,0
505561,elasticsearch,709,1298373908,,1298423211,821,,9,1,1,0,5,133274,0,0,0,154.95145339676156,charles-dyfis-net,0,0
505572,elasticsearch,526,1290085402,,1298157809,134540,,6,1,3,0,5,115344,0,0,0,151.41663198779304,time4tea,1,0.0
505583,elasticsearch,395,1285922728,,1298157782,203857,,4,1,1,0,0,108724,0,0,0,135.609433059858,mahendra,0,0
505586,elasticsearch,368,1284323876,,1298157733,230504,,3,1,2,0,0,100381,0,0,0,135.87232643627777,abh,0,0
505582,elasticsearch,406,1286253076,,1298157700,198350,,4,1,3,0,0,108724,0,0,0,135.609433059858,mahendra,1,0.0
505563,elasticsearch,703,1298063643,,1298157675,1567,,7,1,1,0,4,131332,0,0,0,154.82136874486037,aparo,4,0.0
505683,elasticsearch,630,1295042065,,1298157646,51926,,4,0,0,0,5,128383,0,0,0,153.0187018530491,tavisto,0,0
505562,elasticsearch,704,1298066989,,1298151998,1416,,8,1,1,0,4,131332,0,0,0,154.82136874486037,tsuna,0,0
505679,elasticsearch,689,1297782672,,1297870143,1457,,7,0,0,0,4,131073,0,0,0,154.58561259756016,lukas-vlcek,2,0.0
505681,elasticsearch,639,1295489815,,1297782636,38213,,6,0,0,0,6,129109,0,0,0,152.9250478278044,lukas-vlcek,1,0.0
505571,elasticsearch,544,1290978444,,1297516310,108964,,6,5,2,0,2,131822,0,0,0,153.73002988878943,aparo,3,0.0
505576,elasticsearch,448,1287861176,,1297353876,158151,,5,3,2,0,0,131720,0,0,0,153.22654114788946,aparo,2,0.0
505579,elasticsearch,420,1286653824,,1297340001,178042,,5,1,1,0,1,131720,0,0,0,153.22654114788946,aparo,1,0.0
505580,elasticsearch,419,1286653712,,1297339974,178044,,5,1,0,0,1,131720,0,0,0,153.22654114788946,aparo,0,0
505565,elasticsearch,651,1296046887,,1297153528,18444,,6,2,3,0,6,129837,0,0,0,154.23954650831428,scompt,0,0
505568,elasticsearch,608,1294355816,,1294400148,738,,4,3,1,0,6,125486,0,0,0,152.45525397255471,aferreira,1,0.0
505569,elasticsearch,606,1294271832,,1294385125,1888,,4,1,2,0,5,125375,0,0,0,152.5583250249252,harryf,1,0.0
505570,elasticsearch,598,1294190059,,1294231298,687,,4,6,2,0,4,125296,0,0,0,152.22353466990168,harryf,0,0
505573,elasticsearch,525,1290029754,,1290085224,924,,6,4,2,0,3,115343,0,0,0,151.36592597730248,time4tea,0,0
505574,elasticsearch,454,1288106591,,1288111995,90,,6,6,2,0,4,112474,0,0,0,144.81569073741488,aferreira,0,0
505581,elasticsearch,407,1286276344,,1286279621,54,,5,1,1,0,1,108724,0,0,0,135.609433059858,mahendra,2,0.0
505798,elasticsearch,356,1283623342,,1283726869,1725,,2,0,0,0,0,99698,0,0,0,132.98160444542518,lukas-vlcek,0,0
